종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"069110","3H","KOSDAQ",,"754","23","3.15","731","790","731","39160","29751862","7491837496","9936124"
"060310","3S","KOSDAQ",,"3060","-50","-1.61","3115","3200","2985","304844","928087375","96732567000","31611950"
"900010","3노드디지탈","KOSDAQ",,"1745","45","2.65","1700","1860","1700","5291870","9442568405","100623802150","57664070"
"038120","AD모터스","KOSDAQ",,"1230","-10","-0.81","1230","1260","1220","436548","536795365","39903888780","32442186"
"013340","AJS","KOSDAQ",,"1705","25","1.49","1680","1710","1660","177959","300704565","56293650820","33016804"
"054620","AP시스템","KOSDAQ",,"8710","-60","-0.68","8770","9240","8710","2555956","22959217790","186631530410","21427271"
"004560","BNG스틸","KOSPI",,"10800","250","2.37","10550","10800","10500","34027","361487600","162851158800","15078811"
"004565","BNG스틸우","KOSPI",,"14350","-50","-0.35","13800","14900","13800","260","3742000","1576376200","109852"
"038710","BRN사이언스","KOSDAQ",,"1930","-235","-10.85","2130","2375","1905","2740952","6033645250","27582786070","14291599"
"048550","BT&I","KOSDAQ",,"705","12","1.73","711","711","687","17244","11883875","21496005540","30490788"
"001460","BYC","KOSPI",,"150000","3500","2.39","148000","150000","148000","87","12992000","93692250000","624615"
"001465","BYC우","KOSPI",,"69500","0","0.00","70000","70000","69000","142","9814900","14969257500","215385"
"032040","C&S자산관리","KOSDAQ",,"613","6","0.99","604","613","604","678439","413304149","47229137313","77045901"
"001040","CJ","KOSPI",,"82900","3500","4.41","79900","82900","79700","180703","14803299400","2400315366300","28954347"
"079160","CJ CGV","KOSPI",,"30800","-200","-0.65","30950","31050","30450","31822","977547800","635017706400","20617458"
"011150","CJ씨푸드","KOSPI",,"2460","-20","-0.81","2525","2570","2460","837806","2100789810","88389701580","35930773"
"011155","CJ씨푸드1우","KOSPI",,"14800","1900","14.73","14350","14800","13900","18620","271421500","2960000000","200000"
"035760","CJ오쇼핑","KOSDAQ",,"264900","-100","-0.04","260000","264900","259700","17576","4612152500","1607037836700","6066583"
"001045","CJ우","KOSPI",,"29450","600","2.08","28900","29450","28850","51327","1510067650","66563567350","2260223"
"037150","CJ인터넷","KOSDAQ",,"15700","-150","-0.95","15900","15900","15300","253135","3942679000","357979829100","22801263"
"097950","CJ제일제당","KOSPI",,"214500","500","0.23","216000","216000","213000","47335","10138983500","2740226346000","12774948"
"097955","CJ제일제당 우","KOSPI",,"71400","400","0.56","70900","71500","70200","898","63847200","94778716200","1327433"
"051500","CJ프레시웨이","KOSDAQ",,"10100","100","1.00","10150","10250","10000","12345","124239650","108841640000","10776400"
"023460","CNH","KOSDAQ",,"1170","-10","-0.85","1170","1180","1150","7935","9192790","43524000000","37200000"
"065770","CS","KOSDAQ",,"7300","0","0.00","7390","7460","7250","90980","666015330","87600000000","12000000"
"000590","CS홀딩스","KOSPI",,"65900","-1400","-2.08","67300","67300","65800","432","28757600","60449279200","917288"
"050470","CT&T","KOSDAQ",,"965","-20","-2.03","985","1000","956","7546052","7387160767","242005090305","250782477"
"056340","CU전자","KOSDAQ",,"756","-4","-0.53","755","772","747","607225","460102474","38961326376","51536146"
"068790","DMS","KOSDAQ",,"11300","900","8.65","10450","11300","10450","675608","7409385000","224727879900","19887423"
"069730","DSR제강","KOSPI",,"3895","-45","-1.14","3965","3965","3870","33369","130248655","56088000000","14400000"
"009730","DS제강","KOSDAQ",,"670","41","6.52","633","673","628","315412","207558261","13385615100","19978530"
"017940","E1","KOSPI",,"52400","300","0.58","51900","52400","51500","863","44697600","359464000000","6860000"
"037370","EG","KOSDAQ",,"24550","700","2.94","24050","24550","23700","90807","2191270550","184125000000","7500000"
"080220","EMLSI","KOSDAQ",,"3415","-65","-1.87","3580","3580","3350","70549","239583905","56704859260","16604644"
"079190","EMW","KOSDAQ",,"4750","100","2.15","4690","4750","4580","50402","236733705","59667790000","12561640"
"007700","F&F","KOSPI",,"5350","0","0.00","5400","5500","5320","11250","60688300","82390000000","15400000"
"114090","GKL","KOSPI",,"20200","0","0.00","20200","20300","20000","579564","11661915550","1249484534000","61855670"
"078930","GS","KOSPI",,"67500","4600","7.31","63400","67800","63000","1240774","81989451900","6271788015000","92915378"
"083450","GST","KOSDAQ",,"2905","-60","-2.02","3020","3020","2890","16471","48087400","21845600000","7520000"
"006360","GS건설","KOSPI",,"105000","5000","5.00","101000","106000","100500","452041","46923530000","5355000000000","51000000"
"001250","GS글로벌","KOSPI",,"21800","750","3.56","21050","21950","21000","58864","1275614700","245618027600","11266882"
"078935","GS우","KOSPI",,"27150","950","3.63","26500","27450","26450","13116","355433900","48458025900","1784826"
"028150","GS홈쇼핑","KOSDAQ",,"107000","2000","1.90","103500","107000","102700","19139","1993923300","702187500000","6562500"
"053870","GT&T","KOSDAQ",,"1180","10","0.85","1170","1200","1165","11239","13301615","9440000000","8000000"
"035000","GⅡR","KOSPI",,"10800","-50","-0.46","10850","10900","10700","6220","66996500","178928017200","16567409"
"032800","G러닝","KOSDAQ",,"578","-2","-0.34","570","580","561","8171","4618810","13640930050","23600225"
"041590","H&H","KOSDAQ",,"1280","0","0.00","1290","1305","1265","31071","40047775","20177297920","15763514"
"126640","HMC스팩1호","KOSDAQ",,"2550","-10","-0.39","2560","2560","2530","2755","6989480","31875000000","12500000"
"001500","HMC투자증권","KOSPI",,"18250","100","0.55","18050","18250","18000","51754","939309000","535402275750","29337111"
"036640","HRS","KOSDAQ",,"5240","190","3.76","5120","5310","5070","415653","2160776500","85699152000","16354800"
"007720","HS홀딩스","KOSDAQ",,"879","114","14.90","879","879","879","346777","304816983","62021527131","70559189"
"011420","IB스포츠","KOSPI",,"1995","-5","-0.25","2000","2020","1975","22450","44795450","39146735880","19622424"
"003560","IHQ","KOSPI",,"1900","-20","-1.04","1885","1950","1880","386607","736838250","76636914200","40335218"
"095340","ISC","KOSDAQ",,"4575","-20","-0.44","4675","4675","4400","28548","127791215","35181750000","7690000"
"036420","ISPLUS","KOSDAQ",,"2340","30","1.30","2285","2385","2285","190252","444780330","80618002920","34452138"
"099520","ITX시큐리티","KOSDAQ",,"2915","60","2.10","2920","2920","2840","10040","28796995","20209974840","6933096"
"067000","JCE","KOSDAQ",,"16100","-500","-3.01","16600","17500","16100","66563","1097962500","165156810700","10258187"
"065310","JH코오스","KOSDAQ",,"1360","0","0.00","1355","1400","1340","293154","400343560","41303130640","30369949"
"005560","JS전선","KOSPI",,"12600","150","1.20","12550","12600","12450","11782","147180000","143370864000","11378640"
"105560","KB금융","KOSPI",,"54100","0","0.00","54200","54400","53200","1503754","80726833000","20901626591300","386351693"
"024120","KB오토시스","KOSDAQ",,"7740","230","3.06","7510","7750","7490","47383","362132260","89010000000","11500000"
"002380","KCC","KOSPI",,"342500","7500","2.24","338000","343500","336000","14503","4930235500","3603100000000","10520000"
"021320","KCC건설","KOSDAQ",,"38200","2650","7.45","35450","38300","35400","36134","1344261350","221560000000","5800000"
"036670","KCI","KOSDAQ",,"4360","0","0.00","4450","4450","4245","2908","12599055","47960000000","11000000"
"009070","KCTC","KOSPI",,"21600","-350","-1.59","21950","22000","21200","1260","27192500","64800000000","3000000"
"068060","KCW","KOSDAQ",,"2720","55","2.06","2675","2745","2665","7695","20645980","14796800000","5440000"
"009440","KC그린홀딩스","KOSPI",,"3525","15","0.43","3580","3580","3510","17383","61435880","79083304500","22434980"
"119650","KC코트렐","KOSPI",,"16050","50","0.31","15850","16150","15750","14534","231005400","98226000000","6120000"
"092220","KEC","KOSPI",,"1285","-5","-0.39","1280","1305","1265","1048983","1343028295","168863109300","131410980"
"109070","KGP","KOSPI",,"2080","50","2.46","2095","2095","2030","620","1292750","18493895680","8891296"
"001390","KG케미칼","KOSPI",,"10150","340","3.47","9810","10300","9800","91343","926523350","108605000000","10700000"
"060720","KH바텍","KOSDAQ",,"23000","1600","7.48","21550","23000","21300","374353","8341172000","368000000000","16000000"
"001940","KISCO홀딩스","KOSPI",,"53600","600","1.13","52300","53900","52300","2337","124260900","198066793600","3695276"
"083470","KJ프리텍","KOSDAQ",,"4295","100","2.38","4195","4300","4050","28302","119272325","26379890000","6142000"
"083420","KPX그린케미칼","KOSPI",,"4415","55","1.26","4335","4650","4335","14730","65060350","88300000000","20000000"
"114450","KPX생명과학","KOSDAQ",,"3725","5","0.13","3765","3765","3705","12412","46199120","55875000000","15000000"
