종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"069110","3H ","2325","-360","-13.41",,,,,"1637","1.42","0","0.00"
"060310","3S ","850","35","4.29",,,,,"595","1.43","0","0.00"
"036360","3SOFT ","5830","10","0.17",,,,,"720","8.10","0","0.00"
"005760","ACTS ","330","-20","-5.71","161","2.05",,,"1277","0.26","0","0.00"
"013340","AJS ","2600","-100","-3.70","104","25.00",,,"829","3.14","0","0.00"
"039790","AMIC ","1260","5","0.40","30","42.00",,,"688","1.83","0","0.00"
"003990","BHK ","1465","-30","-2.01",,,,,"596","2.46","0","0.00"
"004560","BNG스틸 ","13300","-100","-0.75","2918","4.56",,,"14711","0.90","250","1.88"
"004565","BNG스틸(1우B) ","19550","-450","-2.25",,,,,,,"300","1.53"
"001460","BYC ","210500","-1000","-0.47","18412","11.43",,,"270546","0.78","750","0.36"
"001465","BYC(1우B) ","85100","-200","-0.23",,,,,,,"800","0.94"
"065770","C&S마이크로 ","4545","135","3.06","406","11.19",,,"4024","1.13","100","2.20"
"000790","C&상선 ","1230","-75","-5.75",,,,,"712","1.73","0","0.00"
"013200","C&우방 ","4495","-170","-3.64","883","5.09",,,"10699","0.42","0","0.00"
"084680","C&우방랜드 ","4400","45","1.03","36","122.22",,,"13750","0.32","0","0.00"
"008400","C&중공업 ","5970","-490","-7.59",,,,,"4355","1.37","0","0.00"
"008405","C&중공업(1우B) ","555000","-55000","-9.02",,,,,,,"0","0.00"
"001040","CJ ","77400","200","0.26","5077","15.25",,,"71370","1.08","1500","1.94"
"001045","CJ(1우B) ","29800","-150","-0.50",,,,,,,"1550","5.20"
"001047","CJ(2우B) ","71200","-400","-0.56",,,,,,,"1500","2.11"
"001049","CJ(3우B) ","65900","0","0.00",,,,,,,"0","0.00"
"079160","CJCGV ","13200","0","0.00","1109","11.90",,,"8549","1.54","400","3.03"
"037150","CJ인터넷 ","15250","-50","-0.33","738","20.66",,,"7681","1.99","150","0.98"
"097950","CJ제일제당 ","282500","500","0.18",,,,,,,"0","0.00"
"097955","CJ제일제당(1우) ","88000","500","0.57",,,,,,,"0","0.00"
"097957","CJ제일제당(2우B) ","251500","1500","0.60",,,,,,,"0","0.00"
"097959","CJ제일제당(3우B) ","223500","-500","-0.22",,,,,,,"0","0.00"
