종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"069110","3H","KOSDAQ",,"1030","10","0.98","1050","1070","1015","39144","40282325","9209333000","8941100"
"060310","3S","KOSDAQ",,"1295","120","10.21","1155","1320","1155","1137353","1439119690","38016606635","29356453"
"900010","3노드디지탈","KOSDAQ",,"2140","15","0.71","2145","2165","2125","182849","392135450","102720000000","48000000"
"013340","AJS","KOSDAQ",,"2840","20","0.71","2815","2895","2795","604360","1715446935","92460690040","32556581"
"054620","AP시스템","KOSDAQ",,"4405","130","3.04","4220","4550","4190","745444","3301401335","80497066910","18274022"
"004560","BNG스틸","KOSPI",,"8910","260","3.01","8660","8910","8650","138442","1214497520","134352206010","15078811"
"004565","BNG스틸우","KOSPI",,"8370","0","0.00","8370","8370","8370","980","8202600","919461240","109852"
"048550","BT&I","KOSDAQ",,"645","5","0.78","650","650","640","17051","10988260","19639172205","30448329"
"001460","BYC","KOSPI",,"125000","0","0.00","122000","125000","122000","497","61667000","78076875000","624615"
"001465","BYC우","KOSPI",,"55400","400","0.73","55000","56300","53800","18","980900","11932329000","215385"
"065770","C&S마이크로","KOSDAQ",,"3660","230","6.71","3500","3710","3355","943272","3331322035","43920000000","12000000"
"084680","C&우방랜드","KOSPI",,"1110","-20","-1.77","1115","1135","1080","776027","857423180","36492454350","32876085"
"001040","CJ","KOSPI",,"62200","-500","-0.80","62000","62200","61100","130680","8050127100","1767577581200","28417646"
"079160","CJ CGV","KOSPI",,"21100","-900","-4.09","22000","22000","21100","212224","4532328850","435028363800","20617458"
"001049","CJ3우B","KOSPI",,"61300","0","0.00","0","0","0","0","0","32683504900","533173"
"035760","CJ오쇼핑","KOSDAQ",,"76700","-800","-1.03","77500","78400","76600","52604","4078285100","844505119900","11010497"
"001045","CJ우","KOSPI",,"22500","-300","-1.32","22500","22800","22500","5389","122040500","50855017500","2260223"
"037150","CJ인터넷","KOSDAQ",,"13800","0","0.00","13750","14050","13650","283287","3930029650","314657429400","22801263"
"097950","CJ제일제당","KOSPI",,"207000","1500","0.73","205000","208500","204000","82014","16871726500","2492413308000","12040644"
"097959","CJ제일제당 3우B","KOSPI",,"211000","0","0.00","0","0","0","0","0","66071063000","313133"
"097955","CJ제일제당 우","KOSPI",,"60400","-300","-0.49","60700","60700","59500","2493","149797000","80176953200","1327433"
"051500","CJ프레시웨이","KOSDAQ",,"14250","250","1.79","13950","14500","13700","8126","113041700","153563700000","10776400"
"035710","CL","KOSDAQ",,"1800","-100","-5.26","1800","1800","1720","14130","25093785","22538266200","12521259"
"050470","CMS","KOSDAQ",,"560","40","7.69","525","565","525","994551","541891590","15448665680","27586903"
"023460","CNH","KOSDAQ",,"1290","-5","-0.39","1290","1325","1255","51397","65527900","47988000000","37200000"
"056340","CU전자","KOSDAQ",,"1150","0","0.00","1115","1190","1100","1509800","1728481630","29829700500","25938870"
