종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"065770","CS ","1575","-60","-3.67",,,,,"1099","1.43","0","0.00"
"083660","CSA 코스믹 ","1060","0","0.00",,,,,"390","2.72","0","0.00"
"000590","CS홀딩스 ","59500","-100","-0.17","12789","4.65",,,"226165","0.26","500","0.84"
"012030","DB ","812","-12","-1.46","114","7.12",,,"2292","0.35","0","0.00"
"404950","DB금융스팩10호 ","2005","-5","-0.25",,,,,,,"0","0.00"
"367340","DB금융스팩8호 ","2010","-15","-0.74",,,,,,,"0","0.00"
"367360","DB금융스팩9호 ","2050","5","0.24",,,,,,,"0","0.00"
"016610","DB금융투자 ","4295","-65","-1.49","2831","1.52",,,"22133","0.19","500","11.64"
"005830","DB손해보험 ","59300","-1200","-1.98","14482","4.09","12143","4.88","110605","0.54","3500","5.90"
"000990","DB하이텍 ","45700","-250","-0.54","7292","6.27","9783","4.67","25449","1.80","450","0.98"
"000995","DB하이텍1우 ","93500","-1100","-1.16",,,,,,,"500","0.53"
"139130","DGB금융지주 ","7580","-10","-0.13","2886","2.63","2939","2.58","32507","0.23","630","8.31"
"001530","DI동일 ","16150","-550","-3.29","2234","7.23",,,"29290","0.55","200","1.24"
"000210","DL ","70100","0","0.00","41881","1.67","17514","4.00","173922","0.40","1900","2.71"
"001880","DL건설 ","15250","-300","-1.93","7911","1.93","5241","2.91","41105","0.37","750","4.92"
"000215","DL우 ","36950","-350","-0.94",,,,,,,"1950","5.28"
"375500","DL이앤씨 ","40050","-650","-1.60","26903","1.49","10684","3.75","194338","0.21","2700","6.74"
"37550L","DL이앤씨2우(전환) ","28950","-300","-1.03",,,,,,,"0","0.00"
"37550K","DL이앤씨우 ","25500","-100","-0.39",,,,,,,"2750","10.78"
"068790","DMS ","5280","-60","-1.12","1354","3.90",,,"10824","0.49","100","1.89"
"007340","DN오토모티브 ","65900","0","0.00","9379","7.03",,,"82507","0.80","2000","3.03"
"004840","DRB동일 ","4430","-10","-0.23",,,,,"18916","0.23","30","0.68"
"241520","DSC인베스트먼트 ","4245","-165","-3.74","582","7.29",,,"2762","1.54","0","0.00"
"155660","DSR ","6270","-100","-1.57","768","8.16",,,"10991","0.57","50","0.80"
"069730","DSR제강 ","5830","-190","-3.16","529","11.02",,,"10683","0.55","40","0.69"
"017940","E1 ","48400","-500","-1.02","22789","2.12",,,"226210","0.21","2200","4.55"
"245620","EDGC ","1920","-50","-2.54",,,,,"712","2.70","0","0.00"
"037370","EG ","8320","-210","-2.46","622","13.38",,,"7528","1.11","0","0.00"
"050120","ES큐브 ","4625","10","0.22","670","6.90",,,"6347","0.73","0","0.00"
"084180","EV수성 ","1485","10","0.68",,,,,"579","2.56","0","0.00"
"383220","F&F ","143000","-3000","-2.05","6061","23.59","13864","10.31","14307","10.00","1100","0.77"
"007700","F&F홀딩스 ","26650","3400","14.62","88031","0.30",,,"49495","0.54","170","0.64"
"214270","FSN ","3500","-70","-1.96","4","875.00",,,"3885","0.90","0","0.00"
"130500","GH신소재 ","4310","-145","-3.25","201","21.44",,,"4636","0.93","0","0.00"
"114090","GKL ","16450","50","0.30",,,"1018","16.16","6201","2.65","0","0.00"
"078930","GS ","46200","-400","-0.86","15304","3.02","19382","2.38","108672","0.43","2000","4.33"
"083450","GST ","22700","-300","-1.30","4292","5.29","5134","4.42","16558","1.37","300","1.32"
"006360","GS건설 ","23550","0","0.00","4834","4.87","5550","4.24","54487","0.43","1300","5.52"
"001250","GS글로벌 ","2670","-75","-2.73","283","9.43",,,"4013","0.67","0","0.00"
"007070","GS리테일 ","29100","-600","-2.02","9096","3.20","2037","14.28","39822","0.73","1200","4.12"
"078935","GS우 ","35650","-300","-0.83",,,,,,,"2050","5.75"
"297890","HB솔루션 ","15800","-100","-0.63","509","31.04",,,"6224","2.54","0","0.00"
"078150","HB테크놀러지 ","1980","-15","-0.75","151","13.11",,,"2364","0.84","20","1.01"
"012630","HDC ","5660","-150","-2.58","2069","2.74",,,"43552","0.13","250","4.42"
"039570","HDC랩스 ","7810","30","0.39","593","13.17",,,"11102","0.70","450","5.76"
"089470","HDC현대EP ","4125","-60","-1.43","356","11.59",,,"10379","0.40","140","3.39"
"294870","HDC현대산업개발 ","11050","-100","-0.90","2679","4.12",,,"43665","0.25","600","5.43"
"267250","HD현대 ","64500","-200","-0.31",,,"17993","3.58","89404","0.72","5550","8.60"
"097230","HJ중공업 ","4050","-150","-3.57",,,,,"5189","0.78","0","0.00"
"195940","HK이노엔 ","37200","-700","-1.85","984","37.80","1913","19.45","39819","0.93","320","0.86"
"014790","HL D&I ","2950","-55","-1.83","1122","2.63","947","3.11","8822","0.33","100","3.39"
"028300","HLB ","33200","-2200","-6.21",,,,,"4009","8.28","0","0.00"
"003580","HLB글로벌 ","6680","-310","-4.43",,,,,"2559","2.61","0","0.00"
"067630","HLB생명과학 ","10500","-750","-6.67",,,,,"2578","4.07","0","0.00"
"047920","HLB제약 ","12150","-550","-4.33",,,,,"3004","4.04","0","0.00"
"115450","HLB테라퓨틱스 ","10550","-550","-4.95",,,,,"3825","2.76","0","0.00"
"204320","HL만도 ","47400","400","0.85","3567","13.29","5391","8.79","41672","1.14","800","1.69"
"060980","HL홀딩스 ","32500","-500","-1.52","10531","3.09","11294","2.88","102145","0.32","2000","6.15"
"011200","HMM ","21350","-300","-1.39","13506","1.58","6429","3.32","21179","1.01","600","2.81"
"403870","HPSP ","59500","-1700","-2.78","2130","27.93","4755","12.51","3157","18.85","0","0.00"
"036640","HRS ","5300","-140","-2.57","1303","4.07",,,"6224","0.85","200","3.77"
"082740","HSD엔진 ","7450","-420","-5.34",,,"573","13.01","3511","2.12","0","0.00"
"351340","IBKS제13호스팩 ","1980","-10","-0.50",,,,,,,"0","0.00"
"388790","IBKS제16호스팩 ","2385","-10","-0.42",,,,,,,"0","0.00"
"405350","IBKS제17호스팩 ","2375","0","0.00",,,,,,,"0","0.00"
"424760","IBKS제18호스팩 ","2135","0","0.00",,,,,,,"0","0.00"
"426550","IBKS제19호스팩 ","2025","0","0.00",,,,,,,"0","0.00"
"439730","IBKS제20호스팩 ","2005","-15","-0.74",,,,,,,"0","0.00"
"003560","IHQ ","724","10","1.40",,,,,"800","0.91","0","0.00"
"095340","ISC ","34350","-750","-2.14","2202","15.60","3509","9.79","14083","2.44","200","0.58"
"099520","ITX-AI ","2570","0","0.00",,,,,"622","4.13","0","0.00"
"175330","JB금융지주 ","8170","-120","-1.45","2510","3.25","3013","2.71","21392","0.38","599","7.33"
"234080","JW생명과학 ","12200","50","0.41","829","14.72",,,"8492","1.44","500","4.10"
"067290","JW신약 ","3290","-95","-2.81","19","173.16",,,"1206","2.73","0","0.00"
"001060","JW중외제약 ","19450","-450","-2.26",,,"1791","10.86","8650","2.25","325","1.67"
"001067","JW중외제약2우B ","62800","-200","-0.32",,,,,,,"325","0.52"
"001065","JW중외제약우 ","35300","0","0.00",,,,,,,"350","0.99"
"096760","JW홀딩스 ","2930","-70","-2.33",,,,,"1356","2.16","90","3.07"
"035900","JYP Ent. ","60300","-1300","-2.11","2038","29.59","2582","23.35","7451","8.09","369","0.61"
"318000","KBG ","6110","-180","-2.86","494","12.37",,,"3904","1.57","100","1.64"
"024840","KBI메탈 ","1385","-30","-2.12",,,,,"2939","0.47","0","0.00"
"105560","KB금융 ","49300","-1100","-2.18","11134","4.43","11980","4.12","121808","0.40","2940","5.96"
"024120","KB오토시스 ","4145","15","0.36",,,,,"8880","0.47","120","2.90"
"002380","KCC ","237500","-1000","-0.42",,,"42253","5.62","657509","0.36","7000","2.95"
"021320","KCC건설 ","5890","-130","-2.16","2363","2.49","857","6.88","22186","0.27","180","3.06"
"344820","KCC글라스 ","40000","-950","-2.32","7353","5.44",,,"87084","0.46","2400","6.00"
"036670","KCI ","9050","-100","-1.09","944","9.59",,,"7674","1.18","200","2.21"
"009070","KCTC ","4925","-85","-1.70","681","7.23",,,"7431","0.66","60","1.22"
"009440","KC그린홀딩스 ","3265","-145","-4.25","122","26.76",,,"7257","0.45","70","2.14"
"119650","KC코트렐 ","2580","-190","-6.86","623","4.14",,,"2283","1.13","0","0.00"
"044180","KD ","828","40","5.08",,,,,"1578","0.52","0","0.00"
"092220","KEC ","2395","-35","-1.44","80","29.94","235","10.19","1884","1.27","0","0.00"
"151860","KG ETS ","10400","-800","-7.14","1389","7.49",,,"8862","1.17","120","1.15"
"046440","KG모빌리언스 ","5920","-150","-2.47","785","7.54",,,"7727","0.77","220","3.72"
"016380","KG스틸 ","8860","-360","-3.90","1908","4.64",,,"11498","0.77","100","1.13"
"035600","KG이니시스 ","12850","-700","-5.17","1808","7.11","2627","4.89","13469","0.95","400","3.11"
"001390","KG케미칼 ","23250","-950","-3.93","5749","4.04",,,"34343","0.68","500","2.15"
"226360","KH 건설 ","513","-33","-6.04",,,,,"1363","0.38","0","0.00"
"111870","KH 전자 ","312","-21","-6.31",,,,,"972","0.32","0","0.00"
"033180","KH 필룩스 ","960","-38","-3.81",,,,,"3088","0.31","0","0.00"
"060720","KH바텍 ","15150","-1050","-6.48","1473","10.29","1692","8.95","9612","1.58","300","1.98"
"001940","KISCO홀딩스 ","15600","-400","-2.50","8106","1.92",,,"68463","0.23","400","2.56"
"058400","KNN ","920","1","0.11","69","13.33",,,"1552","0.59","20","2.17"
"114450","KPX생명과학 ","4050","-120","-2.88",,,,,"3753","1.08","0","0.00"
"025000","KPX케미칼 ","49200","100","0.20","10123","4.86",,,"119120","0.41","2750","5.59"
"092230","KPX홀딩스 ","54200","-800","-1.45","11573","4.68",,,"208904","0.26","3000","5.54"
"000040","KR모터스 ","574","-16","-2.71",,,,,"385","1.49","0","0.00"
"044450","KSS해운 ","9500","10","0.11","2497","3.80",,,"15261","0.62","350","3.68"
"030200","KT ","37150","50","0.13","5759","6.45","5068","7.33","63512","0.58","1910","5.14"
"033780","KT&G ","95700","-800","-0.83","7898","12.12","8212","11.65","76336","1.25","4800","5.02"
"058850","KTcs ","2280","0","0.00","454","5.02",,,"4374","0.52","100","4.39"
"058860","KTis ","2560","-5","-0.19","767","3.34",,,"5909","0.43","100","3.91"
"060370","KT서브마린 ","5710","-130","-2.23",,,,,"4848","1.18","30","0.53"
"122450","KX ","6570","20","0.31","896","7.33",,,"5636","1.17","0","0.00"
"052900","KX하이텍 ","1295","-55","-4.07","102","12.70",,,"1998","0.65","0","0.00"
"093050","LF ","16000","-150","-0.93","4169","3.84",,,"46904","0.34","600","3.75"
"003550","LG ","84100","-900","-1.06","15504","5.42","13666","6.15","132574","0.63","2800","3.33"
"034220","LG디스플레이 ","14650","0","0.00","3315","4.42",,,"36664","0.40","650","4.44"
"051900","LG생활건강 ","617000","4000","0.65","50395","12.24","32504","18.98","321556","1.92","12000","1.94"
"051905","LG생활건강우 ","277000","-14500","-4.97",,,,,,,"12050","4.35"
"373220","LG에너지솔루션 ","562000","-9000","-1.58","3963","141.81","7171","78.37","39831","14.11","0","0.00"
"003555","LG우 ","61700","-600","-0.96",,,,,,,"2850","4.62"
"032640","LG유플러스 ","11950","-50","-0.42","1642","7.28","1648","7.25","17852","0.67","550","4.60"
"011070","LG이노텍 ","304500","5000","1.67","37537","8.11","54861","5.55","140050","2.17","3000","0.99"
"066570","LG전자 ","93200","3500","3.90","5725","16.28","10711","8.70","95691","0.97","850","0.91"
"066575","LG전자우 ","44450","1200","2.77",,,,,,,"900","2.02"
"037560","LG헬로비전 ","4935","-85","-1.69","348","14.18","513","9.62","8424","0.59","110","2.23"
"051910","LG화학 ","719000","-2000","-0.28","47108","15.26","36812","19.53","278455","2.58","12000","1.67"
"051915","LG화학우 ","332000","-2000","-0.60",,,,,,,"12050","3.63"
"079550","LIG넥스원 ","90900","-800","-0.87","4829","18.82","8355","10.88","35023","2.60","1200","1.32"
"006260","LS ","74700","0","0.00","10004","7.47","13164","5.67","127727","0.58","1450","1.94"
"010120","LS ELECTRIC ","59800","-200","-0.33","2890","20.69","5109","11.70","50525","1.18","1000","1.67"
"000680","LS네트웍스 ","2550","-60","-2.30","818","3.12",,,"7533","0.34","0","0.00"
"229640","LS전선아시아 ","7990","0","0.00","486","16.44","520","15.37","5107","1.56","240","3.00"
"108320","LX세미콘 ","87200","-2700","-3.00","18225","4.78","16639","5.24","49208","1.77","5400","6.19"
"001120","LX인터내셔널 ","39650","-1300","-3.17","9733","4.07","12382","3.20","49349","0.80","2300","5.80"
"108670","LX하우시스 ","35450","-550","-1.53","1306","27.14","959","36.95","86527","0.41","300","0.85"
"108675","LX하우시스우 ","16900","-150","-0.88",,,,,,,"350","2.07"
"383800","LX홀딩스 ","9330","10","0.11","1839","5.07",,,"18209","0.51","0","0.00"
"38380K","LX홀딩스1우 ","11900","250","2.15",,,,,,,"0","0.00"
"086960","MDS테크 ","5870","0","0.00",,,,,"5435","1.08","0","0.00"
"023150","MH에탄올 ","7980","-210","-2.56","908","8.79",,,"9654","0.83","350","4.39"
"035420","NAVER ","180500","-4500","-2.43","110854","1.63","7678","23.51","157641","1.15","511","0.28"
"160550","NEW ","7780","310","4.15",,,"221","35.25","4617","1.69","0","0.00"
"053290","NE능률 ","4225","-145","-3.32","262","16.13",,,"4925","0.86","60","1.42"
"181710","NHN ","24400","-100","-0.41","3341","7.30","1505","16.21","53297","0.46","0","0.00"
"104200","NHN벅스 ","6020","-220","-3.53",,,,,"5288","1.14","0","0.00"
"060250","NHN한국사이버결제 ","13750","-800","-5.50","784","17.54","1052","13.08","4229","3.25","0","0.00"
"005940","NH투자증권 ","9380","-160","-1.68","3071","3.05","1514","6.20","21630","0.43","1050","11.19"
"005945","NH투자증권우 ","9420","0","0.00",,,,,,,"1100","11.68"
"034310","NICE ","12550","-150","-1.18","1548","8.11",,,"20040","0.63","375","2.99"
"030190","NICE평가정보 ","11900","-400","-3.25","915","13.01","1008","11.81","5044","2.36","330","2.77"
"008260","NI스틸 ","4995","-155","-3.01","771","6.48",,,"4960","1.01","75","1.50"
"004250","NPC ","7030","-170","-2.36","624","11.27",,,"7686","0.91","100","1.42"
"004255","NPC우 ","3665","-85","-2.27",,,,,,,"105","2.86"
"010060","OCI ","95000","-2700","-2.76","27387","3.47","32642","2.91","128783","0.74","2000","2.11"
"178920","PI첨단소재 ","31100","-750","-2.35","2179","14.27","1919","16.20","11097","2.80","1090","3.50"
"024940","PN풍년 ","6940","-120","-1.70","228","30.44",,,"4757","1.46","25","0.36"
"005490","POSCO홀딩스 ","294000","-1500","-0.51","87330","3.37","49265","5.97","666803","0.44","17000","5.78"
"218410","RFHIC ","22400","-1100","-4.68","239","93.72","783","28.62","10675","2.10","150","0.67"
"327260","RF머트리얼즈 ","12150","-450","-3.57",,,"750","16.20","4337","2.80","0","0.00"
"091340","S&K폴리텍 ","3790","-40","-1.04","339","11.18",,,"8546","0.44","250","6.60"
"010950","S-Oil ","84300","-3400","-3.88","11840","7.12","15984","5.27","60024","1.40","3800","4.51"
"010955","S-Oil우 ","57000","-1300","-2.23",,,,,,,"3825","6.71"
"019550","SBI인베스트먼트 ","1220","-10","-0.81","138","8.84",,,"819","1.49","0","0.00"
"034120","SBS ","33950","300","0.89","7693","4.41","7190","4.72","37150","0.91","1000","2.95"
"046140","SBS콘텐츠허브 ","5690","-80","-1.39","767","7.42",,,"8636","0.66","75","1.32"
"151910","SBW생명과학 ","1250","-65","-4.94",,,,,"217","5.76","0","0.00"
"036120","SCI평가정보 ","3650","35","0.97","168","21.73",,,"838","4.36","40","1.10"
"099220","SDN ","1990","-120","-5.69",,,,,"1831","1.09","0","0.00"
"036540","SFA반도체 ","4365","-155","-3.43","322","13.56","405","10.77","2436","1.79","0","0.00"
"255220","SG ","1305","-10","-0.76",,,,,"1839","0.71","0","0.00"
"040610","SG&G ","1745","-35","-1.97","441","3.96",,,"8743","0.20","0","0.00"
"049470","SGA ","792","12","1.54","88","9.00",,,"901","0.88","0","0.00"
"184230","SGA솔루션즈 ","903","10","1.12","37","24.41",,,"793","1.14","0","0.00"
"005090","SGC에너지 ","33000","-1400","-4.07","4270","7.73","7794","4.23","41630","0.79","1500","4.55"
"016250","SGC이테크건설 ","39200","-1900","-4.62","28436","1.38",,,"84840","0.46","1500","3.83"
"001380","SG글로벌 ","1680","-55","-3.17",,,,,"2735","0.61","0","0.00"
"004060","SG세계물산 ","544","-6","-1.09","232","2.34",,,"1207","0.45","0","0.00"
"001770","SHD ","37600","0","0.00","4768","7.89",,,"33420","1.13","100","0.27"
"002360","SH에너지화학 ","931","-31","-3.22","6","155.17",,,"835","1.11","10","1.07"
"009160","SIMPAC ","5730","-150","-2.55","1621","3.53",,,"9786","0.59","200","3.49"
"123700","SJM ","4270","-165","-3.72","456","9.36",,,"11373","0.38","150","3.51"
"025530","SJM홀딩스 ","4095","80","1.99","314","13.04",,,"11249","0.36","175","4.27"
"034730","SK ","210500","500","0.24","37408","5.63","31041","6.78","375047","0.56","8000","3.80"
"011790","SKC ","109000","-1500","-1.36","6174","17.65","3916","27.83","55782","1.95","1100","1.01"
"018670","SK가스 ","123000","2500","2.07","27773","4.43","21818","5.64","235917","0.52","5100","4.15"
"001740","SK네트웍스 ","4165","15","0.36","451","9.24","235","17.69","10056","0.41","120","2.88"
"001745","SK네트웍스우 ","47450","-300","-0.63",,,,,,,"145","0.31"
"006120","SK디스커버리 ","31250","-300","-0.95","10478","2.98",,,"121961","0.26","1500","4.80"
"006125","SK디스커버리우 ","28500","-50","-0.18",,,,,,,"1550","5.44"
"210980","SK디앤디 ","23200","1550","7.16","5910","3.93","4397","5.28","26427","0.88","800","3.45"
"068400","SK렌터카 ","6910","-210","-2.95","453","15.25","896","7.71","10651","0.65","0","0.00"
"302440","SK바이오사이언스 ","79800","-1800","-2.21","4844","16.47","1779","44.85","20932","3.81","0","0.00"
"326030","SK바이오팜 ","72200","100","0.14","828","87.20",,,"5672","12.73","0","0.00"
"402340","SK스퀘어 ","36450","-650","-1.75","2653","13.74","4277","8.52","117868","0.31","0","0.00"
"361610","SK아이이테크놀로지 ","66000","-2300","-3.37","1394","47.35","1125","58.65","31084","2.12","0","0.00"
"03473K","SK우 ","180000","1000","0.56",,,,,,,"8050","4.47"
"096770","SK이노베이션 ","174500","-1000","-0.57","3640","47.94","22043","7.92","206117","0.85","2508","1.44"
"096775","SK이노베이션우 ","106500","-1000","-0.93",,,,,,,"2558","2.40"
"001510","SK증권 ","677","-11","-1.60","92","7.36",,,"1446","0.47","15","2.22"
"001515","SK증권우 ","2780","5","0.18",,,,,,,"20","0.72"
"285130","SK케미칼 ","91500","200","0.22","8586","10.66","8632","10.60","105002","0.87","3000","3.28"
"28513K","SK케미칼우 ","40300","-100","-0.25",,,,,,,"3050","7.57"
"017670","SK텔레콤 ","49900","-100","-0.20","7191","6.94","5122","9.74","53218","0.94","3295","6.60"
"000660","SK하이닉스 ","83100","-2000","-2.35","13989","5.94","525","158.40","90394","0.92","1540","1.85"
"048550","SM C&C ","3480","-20","-0.57",,,,,"1049","3.32","0","0.00"
"063440","SM Life Design ","3045","25","0.83","40","76.13",,,"1068","2.85","0","0.00"
"064960","SNT모티브 ","44800","800","1.82","5787","7.74","6556","6.83","61655","0.73","1600","3.57"
"100840","SNT에너지 ","23100","-450","-1.91","1957","11.80",,,"37171","0.62","800","3.46"
"003570","SNT중공업 ","9360","130","1.41","2666","3.51",,,"29158","0.32","400","4.27"
"036530","SNT홀딩스 ","15700","250","1.62","5329","2.95",,,"65710","0.24","700","4.46"
"005610","SPC삼립 ","69500","-700","-1.00","4990","13.93","7948","8.74","41335","1.68","1500","2.16"
"011810","STX ","7160","130","1.85",,,,,"2337","3.06","0","0.00"
"077970","STX엔진 ","13800","-450","-3.16","2","6900.00",,,"10271","1.34","0","0.00"
"071970","STX중공업 ","4640","-120","-2.52",,,,,"5428","0.85","0","0.00"
"002820","SUN&L ","3480","-60","-1.69",,,,,"14375","0.24","80","2.30"
"289080","SV인베스트먼트 ","2375","-70","-2.86","201","11.82",,,"1297","1.83","60","2.53"
"084870","TBH글로벌 ","1935","65","3.48",,,,,"2622","0.74","0","0.00"
"002710","TCC스틸 ","11000","-200","-1.79","1242","8.86",,,"6507","1.69","150","1.36"
"089230","THE E&M ","355","-15","-4.05",,,,,"494","0.72","0","0.00"
"161570","THE MIDONG ","1100","-10","-0.90",,,,,"1194","0.92","0","0.00"
"032540","TJ미디어 ","6260","10","0.16","230","27.22",,,"5781","1.08","60","0.96"
"022220","TKG애강 ","1530","-5","-0.33","88","17.39",,,"1740","0.88","0","0.00"
"069260","TKG휴켐스 ","21800","-100","-0.46","1972","11.05","2818","7.73","18226","1.20","1000","4.59"
"048770","TPC ","3585","-190","-5.03","139","25.79",,,"2590","1.38","35","0.98"
"246690","TS인베스트먼트 ","1735","-70","-3.88","258","6.72",,,"1593","1.09","10","0.58"
"317240","TS트릴리온 ","692","13","1.91",,,,,"167","4.14","0","0.00"
"002900","TYM ","2585","75","2.99","195","13.26",,,"1714","1.51","20","0.77"
"038340","UCI ","1335","0","0.00",,,,,"1139","1.17","0","0.00"
"073570","WI ","3900","0","0.00",,,,,"392","9.95","0","0.00"
"024070","WISCOM ","2750","0","0.00","79","34.81",,,"7839","0.35","50","1.82"
"057030","YBM넷 ","3630","-85","-2.29","158","22.97",,,"2651","1.37","100","2.75"
"037270","YG PLUS ","4180","-95","-2.22","348","12.01",,,"2125","1.97","0","0.00"
"040300","YTN ","6010","-220","-3.53","1228","4.89",,,"5759","1.04","50","0.83"
"051390","YW ","3495","-30","-0.85","308","11.35",,,"8638","0.40","100","2.86"
"052220","iMBC ","3860","-125","-3.14","48","80.42",,,"2403","1.61","0","0.00"
"079940","가비아 ","10500","-500","-4.55","898","11.69",,,"7620","1.38","70","0.67"
"078890","가온미디어 ","6200","-250","-3.88","1391","4.46",,,"11854","0.52","100","1.61"
"000500","가온전선 ","16550","350","2.16","1285","12.88",,,"58877","0.28","420","2.54"
"399720","가온칩스 ","17700","-800","-4.32","677","26.14",,,"2319","7.63","0","0.00"
"036620","감성코퍼레이션 ","1470","-55","-3.61","4","367.50","264","5.57","373","3.94","0","0.00"
"000860","강남제비스코 ","21100","0","0.00","6948","3.04",,,"90881","0.23","500","2.37"
"217730","강스템바이오텍 ","2960","-70","-2.31",,,,,"1791","1.65","0","0.00"
"035250","강원랜드 ","24000","-100","-0.41",,,"1531","15.68","16044","1.50","0","0.00"
"114190","강원에너지 ","10300","-450","-4.19","287","35.89",,,"1095","9.41","0","0.00"
"094480","갤럭시아머니트리 ","5470","0","0.00",,,,,"2784","1.96","45","0.82"
"011420","갤럭시아에스엠 ","2000","0","0.00","134","14.93",,,"1200","1.67","0","0.00"
"039240","경남스틸 ","3360","-30","-0.88","245","13.71",,,"3708","0.91","100","2.98"
"053950","경남제약 ","1900","-40","-2.06",,,,,"3199","0.59","0","0.00"
"002100","경농 ","10100","220","2.23","890","11.35",,,"11888","0.85","350","3.47"
"009450","경동나비엔 ","34500","50","0.15","5898","5.85",,,"31164","1.11","450","1.30"
"267290","경동도시가스 ","24700","200","0.82","3756","6.58",,,"63687","0.39","875","3.54"
"012320","경동인베스트 ","122000","27900","29.65","6714","18.17",,,"197979","0.62","750","0.61"
"011040","경동제약 ","7550","-110","-1.44","460","16.41",,,"9540","0.79","500","6.62"
"000050","경방 ","10900","-200","-1.80","872","12.50",,,"30033","0.36","125","1.15"
"214390","경보제약 ","6190","-150","-2.37",,,,,"6095","1.02","50","0.81"
"012610","경인양행 ","4800","-135","-2.74","589","8.15",,,"5553","0.86","50","1.04"
"009140","경인전자 ","24250","-550","-2.22","2843","8.53",,,"45795","0.53","250","1.03"
"024910","경창산업 ","2190","-25","-1.13","119","18.40",,,"2507","0.87","0","0.00"
"013580","계룡건설 ","18600","-600","-3.13","17601","1.06","15499","1.20","78914","0.24","800","4.30"
"012200","계양전기 ","2915","-65","-2.18",,,,,"5389","0.54","35","1.20"
"012205","계양전기우 ","5010","10","0.20",,,,,,,"40","0.80"
"002140","고려산업 ","4205","-100","-2.32","183","22.98",,,"4323","0.97","40","0.95"
"198440","고려시멘트 ","2860","-110","-3.70","145","19.72",,,"3663","0.78","15","0.52"
"049720","고려신용정보 ","11000","100","0.92","708","15.54",,,"2380","4.62","300","2.73"
"010130","고려아연 ","646000","-11000","-1.67","45648","14.15","40649","15.89","430439","1.50","20000","3.10"
"002240","고려제강 ","23200","0","0.00","5645","4.11",,,"66447","0.35","300","1.29"
"014570","고려제약 ","7450","-300","-3.87","828","9.00",,,"7112","1.05","170","2.28"
"348150","고바이오랩 ","10950","-400","-3.52",,,,,"5026","2.18","0","0.00"
"098460","고영 ","13900","100","0.72","586","23.72","728","19.10","4148","3.35","120","0.86"
"035290","골드앤에스 ","4710","20","0.43","21","224.29",,,"419","11.24","0","0.00"
"038530","골드퍼시픽 ","485","-14","-2.81",,,,,"758","0.64","0","0.00"
"215000","골프존 ","107000","-3400","-3.08","12167","8.79","22074","4.85","45891","2.33","3500","3.27"
"121440","골프존뉴딘홀딩스 ","5340","-90","-1.66","3152","1.69",,,"14014","0.38","140","2.62"
